index	syllables	pieces	method	preview
2547	48	1	STAGE2_MANUAL	གཉིས་པ་རྒྱས་བཤད་ལ་གསུམ། སེམས་ཅན་རྣམས་བདག་ཏུ་བྱས་ནས་གཞན་ལུས་ས
2548	51	1	STAGE2_MANUAL	དང་པོ་ལ་གསུམ། ལུས་སེམས་ལ་རྙེད་བཀུར་དང་གྲགས་པ་བྱུང་བ་ལ་བདག་སེ
2553	98	1	STAGE2_MANUAL	ཅེས་གསུངས་ཏེ། དེ་ཡང་ནམ་ལུས་སེམས་ཙམ་དེ་ལ་རྙེད་པ་དང་བཀུར་སྟི་ས
2557	96	1	STAGE2_MANUAL	འདི་ནི་འཇིག་རྟེན་ལ་ཆེ་བར་གྲགས་ཤིང་ བདག་སེམས་ཅན་ནི་ཡོན་ཏན་མེད
2560	181	1	STAGE2_MANUAL	ཅེས་གསུངས་ཏེ། ལུས་སེམས་ཙམ་ལ་བྱང་ཆུབ་སེམས་དཔའ་ཞེས་བྱ་བ་ལ་སོགས
2562	100	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། འོན་ཀྱང་ད་ལྟ་ལུས་སེམས་ཙམ་ལ་བྱང་ཆུབ་སེམས་དཔར་བཏ
2564	139	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། གལ་ཏེ་འདི་བྱང་ཆུབ་སེམས་དཔར་ཁས་འཆེ་ཞིང་བཟང་པོར་
2571	214	1	STAGE2_MANUAL	ཅེས་གསུངས་ཏེ། དེས་ན་མི་དགེ་བའི་ལས་སྤྱོད་པས་ངན་འགྲོའི་གཡང་ཁར་
2572	72	1	STAGE2_MANUAL	གཉིས་པ་སེམས་ཅན་རྣམས་བདག་ཏུ་བྱས་ནས་གཞན་ལུས་སེམས་ལ་འགྲན་སེམས་ས
2575	141	1	STAGE2_MANUAL	ཅེས་གསུངས་ཏེ། ཕྲག་དོག་ཇི་ལྟར་སྒོམ་པ་བཤད་ནས། ད་ནི་འགྲན་སེམས་ས
2581	61	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། བདག་སེམས་ཅན་གྱི་སྐྱོན་ནི་ཤིན་ཏུ་ཆེ་ན་ཡང་རུང་ཆུ
2584	86	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། ལུས་སེམས་ཙམ་ལ་ཐོག་མ་མེད་པ་ནས་ངར་གཅེས་པས་ཞེན་པ་
2588	111	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། ང་རྒྱལ་སྒོམ་པ་ནི་དེ་ཙམ་དུ་འཁོན་དུ་འཛིན་པའི་རྒྱ
2590	58	1	STAGE2_MANUAL	ཅེས་གསུངས་ཏེ། དེ་ལྟར་བདག་སེམས་ཅན་གྱིས་ཡོན་ཏན་ཆེན་པོ་འདི་ནི་འ
2594	205	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། དེ་བས་ན་ཅི་སྟེ་ལུས་སེམས་ཁྱོད་ལ་རྙེད་པ་དང་ལོངས་
2596	44	1	STAGE2_MANUAL	གཉིས་པ་བདག་འཛིན་རང་སར་བཞག་ནས་བདག་གཞན་བརྗེ་བ་ལ་གསུམ། སྔར་རང་ད
2600	57	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། དེས་ན་བདག་འཛིན་འདི་ཡིས་འཁོར་བ་ཐོག་མ་མེད་པ་ནས་བ
2603	48	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། ད་ནི་བདག་གཅེས་འཛིན་དེ་ཐོངས་ལ་གཞན་དོན་ལ་རབ་ཏུ་འ
2605	62	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། སྔོན་ནས་སེམས་ཁྱོད་ཀྱིས་འདི་ལྟར་བྱས་ན་སངས་རྒྱས་
2610	48	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། དེ་བཞིན་དུ་ད་ནི་གཞན་ཁོ་ན་གཅེས་པར་བཟུང་ནས་གཞན་ག
2618	108	1	STAGE2_MANUAL	ཅེས་གསུངས་ཏེ། བཟོད་སྨྲའི་སྐྱེས་རབས་སུ་རྒྱལ་པོས་ཉེས་མེད་དུ་ཡན
2620	41	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། དེ་བཞིན་དུ་བདག་གི་ཡོན་ཏན་སུས་ཀྱང་མི་ཤེས་པར་སྦ་
2622	55	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། བྱིས་པ་སྐྱོན་གྱི་རང་བཞིན་ཡིན་པའི་ཕྱིར་རང་ཉིད་ས
2626	84	1	STAGE2_MANUAL	ངོ་ཚས་འཇིགས་དང་བསྡམས་ཏེ་བཞག། ཅེས་གསུངས་ཏེ། དེ་ལྟར་རྣམ་པ་དུ་མ
2630	138	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། ད་ནི་གཉེན་པོའི་ཤེས་པ་ལ་བདག་ཏུ་བཟུང་སྟེ་ལེགས་པར
2632	105	1	STAGE2_MANUAL	ཅེས་གསུངས་ཏེ། དེ་ལྟར་གདམས་པས་ཀྱང་སེམས་ཁྱོད་མ་དུལ་བའི་ངན་ལང་བ
2635	109	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། འཁོར་བ་ཐོག་མེད་ནས་ཕུང་པོ་ལ་བདག་འཛིན་ཁྱོད་ཀྱིས་
2637	95	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། ད་ཕྱིན་ཆད་ཕུང་པོ་ལ་བདག་དང་གཅེས་པར་བཟུང་ནས་བདག་
2640	59	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། རྣམ་པ་ཀུན་ཏུ་བག་མེད་པར་གྱུར་པ་གདོལ་བ་ལྟ་བུའི་ས
2643	137	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། སྔར་ཡང་ཐོག་མ་མེད་པ་ནས་ཕུང་པོ་ལ་བདག་འཛིན་ཁྱོད་ལ
2644	66	1	STAGE2_MANUAL	བཞི་པ་ལུས་ལ་ཆགས་པ་ཉེས་པའི་འབྱུང་གནས་སུ་བསྟན་པ་ལ་དྲུག ། མདོར་
2647	111	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། དེ་ལྟར་གཉེན་པོའི་ཤེས་པ་ལ་བདག་ཏུ་བྱས་ཤིང་ཕུང་པོ
2648	45	1	STAGE2_MANUAL	བདག་ཉིད་སྲུང་བར་འདོད་པ་དེས་ཀྱང་གཞན་ཐམས་ཅད་སྲུང་བར་བྱ་སྟེ་ཐམས
2651	90	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། དེས་ན་བདག་ལ་ཆགས་པར་མི་བྱ་སྟེ་སེམས་ནི་ངོ་བོ་ཉིད
2653	65	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། སེམས་ཅན་གཅིག་གི་འདོད་པ་ལ་བརྣབ་སེམས་པ་དེའི་བསམ་
2655	83	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། ལོངས་སྤྱོད་དང་བདེ་བ་ཅི་ཐོབ་ཀྱང་ཚིམ་པ་མེད་ཀྱི་ས
2657	69	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། དེས་ན་སུ་ཞིག་གང་ལ་ཡང་བལྟོས་པ་དང་རེ་བ་དང་ཆགས་པ་
2660	60	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། དེ་བས་ན་ལུས་ལ་ཆགས་ཤིང་ཞེན་པའི་སེམས་སྐྱེ་བའི་སྐ
2662	161	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། དེས་ན་ཤི་བའི་མཐར་ཤ་རུས་སོ་སོར་འབྲལ་ཞིང་རུས་ཚིག
2665	150	1	STAGE2_MANUAL	ཅེས་གསུངས་ཏེ། དེས་ན་གསོན་པའམ་ཤི་བ་གང་གི་ཚེ་ཡང་སེམས་སྟོང་པ་ཁྱ
2668	113	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། དེས་ན་སྔོན་ཆད་ལུས་འདིའི་འཚོ་ཚིས་ཀྱི་ཁ་ཏ་ཁོ་ན་བ
2670	41	1	STAGE2_MANUAL	ཅེས་གསུངས་ཏེ། སེམས་བདག་གིས་བསྐྱངས་པ་དང་ཕྱིས་བྱ་རྒོད་ཀྱིས་ཟོས
2673	61	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། བསྟོད་དམ་དམད་ཀྱང་བདག་ལ་བསྟོད་དོ་ཞེའམ་དམད་དོ་ཞེ
2675	43	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། ཡང་ལུས་འདི་ལ་ཕན་པར་འདོད་པ་དེ་སེམས་བདག་གི་བཤེས་
2678	111	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། དེ་རྣམས་ལ་སོགས་པའི་རྒྱུ་མཚན་མཐའ་ཡས་པས་ན་སེམས་བ
2680	74	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། འོ་ན་ཉན་ཐོས་མི་སྡུག་པ་གོམས་པ་དག་ལྕེབ་པ་དང་གསོད
2685	137	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། དེ་ཡང་འདུ་འཛི་ལ་དགའ་བ་དང༌། ཕྱི་ཡོ་བྱད་དང་ནང་སེ
2693	79	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། དེས་ན་མཁས་པ་རྒྱལ་བའི་སྲས་ཐུགས་རྗེའི་དབང་ཕྱུག་ཆ
2696	328	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། དེ་ལྟར་རྒྱས་པར་བཤད་ནས་ད་ནི་ལེའུ་འདི་མཐའ་དག་གི་
2699	53	1	STAGE2_MANUAL	ཞེས་པས་མི་མཐུན་ཕྱོགས་སྤོང་བ་ཐམས་ཅད་བསྡུས་ཤིང༌། ཡང་དག་དམིགས་ལ
2701	45	1	STAGE2_MANUAL	ch-9 དེ་ལྟར་ཡང་དག་པའི་བསམ་གཏན་ལ་འབད་པས་ཟད་པ་དང་མི་སྐྱེ་བ་ཤེས
2705	81	1	STAGE2_MANUAL	ཅེས་གསུངས་ཏེ། སྦྱིན་པ་ལ་སོགས་པ་ཡན་ལག་ལྔ་པོ་འདི་དག་ཐམས་ཅད་ནི་
2706	42	1	STAGE2_MANUAL	དེ་ཡི་ཕྱིར་ན་སྦྱིན་སོགས་ལྔ་པོ་ཙམ་གྱིས་ཆོག་ཤེས་པར་མི་བྱ་བར་སླ
2709	89	1	STAGE2_MANUAL	ཞེས་སྦྱིན་སོགས་ལྔའི་སྔོན་དུ་ཤེས་རབ་དགོས་པར་བཤད་པ་དང་འགལ་ལོ་ཞ
2716	48	1	STAGE2_MANUAL	ཅེས་གསུངས་ཏེ། འདིར་ནི་མདོར་བསྡུ་ན་གང་ཤེས་པར་བྱ་བ་ནི། ཀུན་རྫོ
2719	92	1	STAGE2_MANUAL	འོ་ན་ཅིའི་ཕྱིར་ཀུན་རྫོབ་དེ་བདེན་པར་བཞག་ཅེ་ན། རེ་ཞིག་འཇིག་རྟེ
2720	47	1	STAGE2_MANUAL	ཀུན་རྫོབ་ལ་བལྟོས་ན་དངོས་པོའི་གནས་ཚུལ་དུ་ཞུགས་པའི་ཕྱིར་དང་དོན
2722	62	1	STAGE2_MANUAL	འདི་ནི་ཆོས་ཐམས་ཅད་ཀྱི་རང་བཞིན་གཉུག་མར་གནས་པ་ཡིན་ཞིང་འཕགས་པ་ར
2726	55	1	STAGE2_MANUAL	ཅེས་གསུངས་ཏེ། འོ་ན་འདིར་བདེན་གཉིས་ཀྱི་ཟླས་ཕྱེ་བའི་དོན་དམ་པའི
2727	57	1	STAGE2_MANUAL	ཞེས་སྟོན་པ་ཆོས་ཐམས་ཅད་ཀྱི་རང་བཞིན་རྣལ་མ་རྟོག་བཅས། རྟོག་མེད། 
2729	90	1	STAGE2_MANUAL	འོ་ན་ཀུན་རྫོབ་ཀྱང་དེ་ལྟར་ཟད་པས་བློའི་སྤྱོད་ཡུལ་མ་ཡིན་ནོ་ཞེ་ན
2731	93	1	STAGE2_MANUAL	དོན་དམ་བློ་ཡི་ཡུལ་མིན་པར་གང་གིས་ངེས་ན་འདི་ནི་བསམ་གྱིས་མི་ཁྱབ
2732	166	1	STAGE2_MANUAL	དེ་ལྟར་ཆོས་ཀྱི་དབྱིངས་སྨྲ་བསམ་བརྗོད་པའི་ཡུལ་མ་ཡིན་པར་གཟིགས་པ
2736	75	1	STAGE2_MANUAL	ཅེས་གསུངས་ཏེ། གལ་ཏེ་སོ་སྐྱེའི་མཐོང་བ་དོན་དམ་མ་ཡིན་མོད་ཀྱང་དོ
2738	404	1	STAGE2_MANUAL	རྣལ་འབྱོར་པ་ཡང༌། གྲུབ་མཐའ་བཞི་སྨྲ་བ་དང༌། ལམ་ལྔ་དང༌། མཐོང་སྒོ
2739	64	1	STAGE2_MANUAL	གལ་ཏེ་མཁྱེན་པའི་ཡུལ་ཡིན་ནོ་ཞེ་ན། ཆོས་ཐམས་ཅད་རྣམ་པ་ཐམས་ཅད་དུ་
2744	191	1	STAGE2_MANUAL	ཅེས་གསུངས་ཏེ། འོ་ན་བློ་ཐམས་ཅད་འཁྲུལ་པ་ཡིན་ན་འཁྲུལ་པ་ནི་མེད་པ
2745	107	1	STAGE2_MANUAL	མདོར་ན་གྲུབ་མཐའ་ལ་མ་ཞུགས་པ་དང་ཞུགས་པའི་འཇིག་རྟེན་པ་ཡིས་ནི་གཟ
2747	56	1	STAGE2_MANUAL	དང་པོ་ལ་དྲུག ཚད་མ་དང་འགལ་བ་སྤང་བ། ལུང་དང་འགལ་བ་སྤང་བ། སངས་རྒ
2750	77	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། གཟུགས་སྒྲ་སོགས་ཡང་དག་པར་ཡོད་དེ་མངོན་སུམ་དུ་མྱོ
2753	65	1	STAGE2_MANUAL	ཞེས་གསུངས་ཤིང༌། དེས་ན་མེད་བཞིན་དུ་སྣང་བ་ལ་མངོན་སུམ་དུ་མཐོང་བ
2756	61	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། རང་སྡེ་བྱེ་མདོ་དག་ན་རེ། གཟུགས་སོགས་མེད་ན་འདུས་
2763	90	1	STAGE2_MANUAL	ངེས་རྟོག་འཇིག་རྟེན་གྱིས་གནོད་འགྱུར།། ཞེས་གསུངས་ཏེ། འོ་ན་སྐད་
2764	118	1	STAGE2_MANUAL	འོ་ན་སྐད་ཅིག་མ་མཐོང་བ་དེ་བདེན་པ་མཐོང་བ་ཡིན་པར་གསུངས་པ་དང་འགལ
2767	76	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། འོ་ན་སངས་རྒྱས་མཆོད་པས་བསོད་ནམས་སུ་མི་འགྱུར་བར་
2772	52	1	STAGE2_MANUAL	སྐྱོན་མེད་དེ་ཇི་སྲིད་དུ་སྒྱུ་མའི་རྐྱེན་སྔགས་དང་སྦྱོར་བ་རྣམས་
2773	75	1	STAGE2_MANUAL	གལ་ཏེ་སྒྱུ་མ་ནི་གློ་བུར་བ་ཡིན་པས་མི་བདེན་ལ་སེམས་ཅན་ནི་ཐོག་མ་
2776	120	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། འོ་ན་སེམས་ཅན་བསད་ཀྱང་སྡིག་པར་མི་འགྱུར་བར་ཐལ་ཏེ
2778	59	1	STAGE2_MANUAL	ཅེས་གསུངས་ཏེ། འོ་ན་སྒྱུ་མའི་སྐྱེས་བུ་ལ་སྒྱུ་མའི་སེམས་མི་འབྱུ
2780	59	1	STAGE2_MANUAL	ཅེས་གསུངས་ཏེ། སྒྱུ་མའི་མི་སྤྲུལ་ནུས་ན་དེའི་སེམས་ཀྱང་སྤྲུལ་ནུ
2785	55	1	STAGE2_MANUAL	ཞེས་གསུངས་ཏེ། འོ་ན་སྒྲིབ་པ་རང་བཞིན་གྱིས་མེད་ན་གཟོད་ནས་སངས་རྒ
